sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description,N
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2227548,32.91864806,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2227547,32.91808993,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2227535,32.91808747,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2227535,32.91864109,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2227516,32.91864412,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.222751,32.9186474,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2226055,32.9177435,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2226009,32.91774508,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2225978,32.91774849,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2225976,32.91774117,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2224708,32.91933508,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2224699,32.91934081,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2224657,32.91933823,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2224654,32.91934363,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.222464,32.91933518,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2224591,32.91933733,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223472,32.9177351,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223461,32.91773963,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223438,32.91773769,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223411,32.91773903,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223387,32.91774085,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2223376,32.91773558,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2222107,32.91935072,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2222076,32.91933967,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2221987,32.91933518,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2221987,32.91934554,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220538,32.91919438,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220513,32.91919992,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.222051,32.91897871,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220467,32.91919861,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220462,32.9189879,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220456,32.91919438,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220418,32.91897755,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.222037,32.91899155,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220326,32.91898611,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2220016,32.91774383,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219999,32.91773795,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219947,32.91850969,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219932,32.91774399,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219929,32.91851235,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219903,32.91850813,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219893,32.91773949,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219892,32.91851431,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219879,32.91851108,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219866,32.91850619,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219858,32.91850888,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219831,32.91870374,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219815,32.91870784,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219775,32.91870367,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2219759,32.91870834,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.22183,32.918321,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2218271,32.91831732,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2218264,32.91832474,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2218243,32.91832314,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2218237,32.91831923,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2218202,32.91832075,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2216816,32.91792884,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2216774,32.91792655,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2216757,32.91793253,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2216709,32.91793458,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.22167,32.91792384,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2216683,32.91792982,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2205068,32.86388653,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204988,32.86390005,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204885,32.86431048,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204885,32.8643336,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204839,32.86436441,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204785,32.8639002,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204678,32.86434708,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204655,32.86432204,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204382,32.86449585,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204375,32.86447895,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204288,32.86450824,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204181,32.86448796,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204074,32.86449922,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2204047,32.86453527,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.220398,32.86451612,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2203886,32.86452739,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2203211,32.8636556,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2203103,32.86366799,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.22029,32.86366527,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2202454,32.86508279,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2202385,32.86510783,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2202213,32.80075028,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2199222,32.86535922,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2198966,32.8653631,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2198724,32.8653614,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2196875,32.86371997,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2196629,32.86376125,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2196506,32.86373442,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2196432,32.86375299,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193503,32.86535061,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193449,32.86533709,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193301,32.86535512,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193275,32.86533709,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193127,32.86535399,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2193114,32.86533371,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2192974,32.86535654,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2192899,32.86533935,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172704,32.87671122,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.217269,32.87669513,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172636,32.87668161,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172555,32.87669626,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172543,32.87671234,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172502,32.87668274,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172396,32.87671122,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172368,32.87669626,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172341,32.87668049,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172248,32.87671122,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172247,32.87668387,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2172234,32.87669513,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2168031,32.87674242,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2167964,32.87675481,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2167884,32.87673679,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.216783,32.87674918,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.216779,32.87676044,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2167749,32.87673566,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2167642,32.8767503,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2167548,32.87673679,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166769,32.87619253,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166742,32.87621055,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166702,32.87618464,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166648,32.87619703,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166608,32.87621505,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166547,32.87617958,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166507,32.876196469999996,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.21665,32.87622407,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166494,32.87620886,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166401,32.87617106,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166373,32.87618859,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166333,32.87621449,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2166293,32.87619985,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165565,32.87654338,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165539,32.87653211,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165525,32.8765186,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165512,32.87656027,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165431,32.87655013,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165418,32.87653549,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2165404,32.87652085,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2088058,32.85259262,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2087899,32.85262601,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2087607,32.85259485,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2087554,32.85264604,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2085885,32.85275509,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2085753,32.85276622,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.208562,32.85273283,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.208562,32.85278402,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2085382,32.852750639999996,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2084587,32.85285079,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2084402,32.85282186,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2084349,32.85285079,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2084137,32.85282186,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2082733,32.85281963,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2082441,32.85282408,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2082388,32.85286192,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2082044,32.85282853,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2080989,32.85270656,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2080963,32.85273473,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2080828,32.85269642,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2080828,32.85272121,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2079353,32.85260967,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.207934,32.85258376,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2079233,32.85257362,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2079179,32.85259616,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2007256,32.80682347,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2007231,32.80722106,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.20071540000001,32.80701186,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2006163,32.8066803,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2003654,32.80665178,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2003641,32.80666531,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2003493,32.80665066,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2000894,32.80663399,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2000813,32.80664301,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2000692,32.80663399,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.2000625,32.80664414,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1979769,32.83126953,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1979397,32.83146688,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1978686,32.8312064,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1978533,32.83118559,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1978438,32.8312112,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1978228,32.8312128,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973945,32.75789426,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973916,32.75789842,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.197388,32.75789298,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973877,32.75788819,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973818,32.75788675,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973816,32.75789375,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973741,32.75788229,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973737,32.75789219,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973268,32.75744476,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973161,32.75744307,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973147,32.83162193,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973127,32.75745058,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1973025,32.75744783,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972986,32.75743937,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972977,32.75743029,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972908,32.75742444,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972881,32.75743436,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972841,32.75741782,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972726,32.75808968,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.197271,32.7580833,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972655,32.75809183,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1972582,32.75808906,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1971896,32.83076091,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.197179,32.83077701,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1971575,32.830768,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1971508,32.83075335,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1970852,32.75811809,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1970802,32.75811102,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1970727,32.75811955,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.196919,32.83131203,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1968725,32.75795907,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1968707,32.7579483,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.196863,32.75796778,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1968578,32.75794493,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1968551,32.75796305,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1968453,32.75795489,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967118,32.75754483,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967112,32.75754868,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967103,32.75754719,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967092,32.7575455,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967087,32.757547,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967081,32.75754954,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967077,32.75754375,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967073,32.75754826,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1967065,32.75754658,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1803803,32.81289145,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1803456,32.81274893,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1803228,32.81298212,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1801586,32.8130134,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.171585,32.79183207,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.171584,32.79184175,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1715708,32.79184132,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1715242,32.79144964,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1715139,32.79145277,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1715101,32.79144395,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1713012,32.79116704,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1712817,32.79114277,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.171278,32.79116578,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1707254,32.79113957,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1707248,32.79113549,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1707224,32.79113704,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1707187,32.79113813,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1706263,32.79212657,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1706209,32.79211125,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1706049,32.79213702,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1706048,32.79212412,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1706031,32.79210482,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1705868,32.79212018,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1704085,32.79180033,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1704065,32.79180177,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1704048,32.79180008,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1704026,32.79180186,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1703195,32.79159838,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1703137,32.79160268,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1703099,32.79159784,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1703086,32.79160247,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1702846,32.79128544,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1702117,32.7914086,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1695123,32.79966836,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1695084,32.79967038,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1695069,32.79966486,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1695001,32.79966356,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694468,32.79920702,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694467,32.799208899999996,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694458,32.79920623,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694453,32.79920749,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694446,32.79920868,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694436,32.7992069,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.169443,32.79920777,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1694411,32.79920733,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1692369,32.79990035,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1692276,32.7998879,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1692204,32.79990306,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1692026,32.79989292,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687528,32.79984876,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.168752,32.79985134,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687487,32.79984982,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687473,32.79984551,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687473,32.79985225,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687451,32.79984844,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687119,32.79982716,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687056,32.79983232,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687052,32.79982897,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687037,32.79982341,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687011,32.79981767,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1687002,32.7998284,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1686923,32.79982366,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1684718,32.79892289,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1684663,32.79892715,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1684094,32.79984541,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1684019,32.79984643,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1683977,32.79983747,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1683941,32.79984323,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1683927,32.79985226,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1683799,32.79985192,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680712,32.79984364,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680667,32.79985517,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680587,32.79983802,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680511,32.79986183,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680502,32.79985226,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680473,32.79983684,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680397,32.79984927,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680197,32.79892899,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1680117,32.79891508,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1679976,32.79892402,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677662,32.7998385,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677593,32.79985715,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677559,32.79984583,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677531,32.79983468,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677457,32.79985553,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677341,32.79983594,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1677311,32.79985121,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1676534,32.79889562,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1675812,32.79971947,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1675738,32.79968409,NA,1
NA,BALLPARK LIGHTIING,NA,NA,NA,-117.1675692,32.79930026,NA,1
